K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 189
V: 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 148, 22, 145, 144, 147, 1, 144, 129, 82, 96, 64, 128, 81, 127, 255, 255, 255, 255, 255
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 190
V: 27, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 240, 129, 132, 3, 1
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 191
V: 0, 129, 82, 96, 16, 144, 146, 1, 144, 129, 144, 82, 129, 81, 145, 149, 80, 147, 80, 131, 146, 80, 96, 32, 133, 1, 145, 80, 128, 131, 131, 91
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 192
V: 0, 96, 32, 131, 16, 97, 7, 252, 87, 128, 81, 130, 82, 127, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 193
V: 14, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 224, 144, 146, 1, 145, 96, 32, 145, 130, 1, 145, 1, 97, 7, 191, 86, 91, 81
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 194
V: 0, 129, 81, 96, 32, 147, 132, 3, 97, 1, 0, 10, 127, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 195
V: 13, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 1, 128, 25, 144, 146, 22, 145, 22, 23, 144, 82, 96, 64, 81, 145, 144, 147, 1
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 196
V: 0, 148, 80, 145, 146, 80, 80, 128, 131, 3, 129, 133, 90, 250, 21, 128, 21, 97, 8, 89, 87, 61, 96, 0, 128, 62, 61, 96, 0, 253, 91, 80
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 197
V: 0, 80, 80, 96, 64, 81, 61, 96, 32, 129, 16, 21, 97, 8, 110, 87, 96, 0, 128, 253, 91, 80, 81, 144, 80, 96, 0, 96, 2, 128, 97, 8
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 198
V: 1, 132, 96, 64, 132, 138, 140, 97, 22, 254, 86, 91, 96, 64, 81, 96, 32, 1, 128, 131, 131, 128, 130, 132, 55, 128, 131, 1, 146, 80, 80, 80
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 199
V: 0, 146, 80, 80, 80, 96, 64, 81, 96, 32, 129, 131, 3, 3, 129, 82, 144, 96, 64, 82, 96, 64, 81, 128, 130, 128, 81, 144, 96, 32, 1, 144
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 200
V: 0, 128, 131, 131, 91, 96, 32, 131, 16, 97, 8, 248, 87, 128, 81, 130, 82, 127, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 201
V: 18, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 224, 144, 146, 1, 145, 96, 32, 145, 130, 1, 145, 1, 97, 8
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 202
V: 1, 187, 86, 91, 81, 129, 81, 96, 32, 147, 132, 3, 97, 1, 0, 10, 127, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 203
V: 17, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 1, 128, 25, 144, 146, 22, 145, 22, 23, 144, 82, 96, 64, 81
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 204
V: 0, 145, 144, 147, 1, 148, 80, 145, 146, 80, 80, 128, 131, 3, 129, 133, 90, 250, 21, 128, 21, 97, 9, 85, 87, 61, 96, 0, 128, 62, 61, 96
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 205
V: 1, 0, 253, 91, 80, 80, 80, 96, 64, 81, 61, 96, 32, 129, 16, 21, 97, 9, 106, 87, 96, 0, 128, 253, 91, 80, 81, 96, 2, 97, 9, 123
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 206
V: 0, 137, 96, 64, 129, 141, 97, 22, 254, 86, 91, 96, 64, 81, 96, 0, 144, 96, 32, 1, 128, 132, 132, 128, 130, 132, 55, 145, 144, 145, 1, 146
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 207
V: 0, 131, 82, 80, 80, 96, 64, 128, 81, 128, 131, 3, 129, 82, 96, 32, 146, 131, 1, 145, 130, 144, 82, 128, 81, 144, 148, 80, 144, 146, 80, 130
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 208
V: 0, 145, 132, 1, 144, 128, 131, 131, 91, 96, 32, 131, 16, 97, 9, 244, 87, 128, 81, 130, 82, 127, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 209
V: 22, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 224, 144, 146, 1, 145, 96, 32, 145, 130, 1
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 210
V: 0, 145, 1, 97, 9, 183, 86, 91, 81, 129, 81, 96, 32, 147, 132, 3, 97, 1, 0, 10, 127, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 211
V: 21, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 1, 128, 25, 144, 146, 22, 145, 22, 23, 144
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 212
V: 0, 82, 96, 64, 81, 145, 144, 147, 1, 148, 80, 145, 146, 80, 80, 128, 131, 3, 129, 133, 90, 250, 21, 128, 21, 97, 10, 81, 87, 61, 96, 0
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 213
V: 0, 128, 62, 61, 96, 0, 253, 91, 80, 80, 80, 96, 64, 81, 61, 96, 32, 129, 16, 21, 97, 10, 102, 87, 96, 0, 128, 253, 91, 80, 81, 96
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 214
V: 1, 64, 128, 81, 96, 32, 129, 129, 1, 148, 144, 148, 82, 128, 130, 1, 146, 144, 146, 82, 128, 81, 128, 131, 3, 130, 1, 129, 82, 96, 96, 144
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 215
V: 0, 146, 1, 144, 129, 144, 82, 129, 81, 145, 146, 144, 145, 130, 145, 132, 1, 144, 128, 131, 131, 91, 96, 32, 131, 16, 97, 10, 218, 87, 128, 81
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 216
V: 0, 130, 82, 127, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 217
V: 4, 255, 255, 255, 224, 144, 146, 1, 145, 96, 32, 145, 130, 1, 145, 1, 97, 10, 157, 86, 91, 81, 129, 81, 96, 32, 147, 132, 3, 97, 1, 0
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 218
V: 0, 10, 127, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 219
V: 3, 255, 255, 255, 1, 128, 25, 144, 146, 22, 145, 22, 23, 144, 82, 96, 64, 81, 145, 144, 147, 1, 148, 80, 145, 146, 80, 80, 128, 131, 3, 129
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 220
V: 0, 133, 90, 250, 21, 128, 21, 97, 11, 55, 87, 61, 96, 0, 128, 62, 61, 96, 0, 253, 91, 80, 80, 80, 96, 64, 81, 61, 96, 32, 129, 16
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 221
V: 0, 21, 97, 11, 76, 87, 96, 0, 128, 253, 91, 80, 81, 96, 64, 128, 81, 96, 32, 129, 1, 133, 129, 82, 146, 147, 80, 96, 0, 146, 96, 2
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 222
V: 0, 146, 131, 146, 135, 146, 143, 146, 143, 146, 1, 131, 131, 128, 130, 132, 55, 128, 131, 1, 146, 80, 80, 80, 147, 80, 80, 80, 80, 96, 64, 81
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 223
V: 0, 96, 32, 129, 131, 3, 3, 129, 82, 144, 96, 64, 82, 96, 64, 81, 128, 130, 128, 81, 144, 96, 32, 1, 144, 128, 131, 131, 91, 96, 32, 131
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 224
V: 0, 16, 97, 11, 217, 87, 128, 81, 130, 82, 127, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 225
V: 11, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 224, 144, 146, 1, 145, 96, 32, 145, 130, 1, 145, 1, 97, 11, 156, 86, 91, 81, 129, 81, 96
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 226
V: 1, 32, 147, 132, 3, 97, 1, 0, 10, 127, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 227
V: 10, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 1, 128, 25, 144, 146, 22, 145, 22, 23, 144, 82, 96, 64, 81, 145, 144, 147, 1, 148, 80, 145
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 228
V: 0, 146, 80, 80, 128, 131, 3, 129, 133, 90, 250, 21, 128, 21, 97, 12, 54, 87, 61, 96, 0, 128, 62, 61, 96, 0, 253, 91, 80, 80, 80, 96
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 229
V: 1, 64, 81, 61, 96, 32, 129, 16, 21, 97, 12, 75, 87, 96, 0, 128, 253, 91, 80, 81, 96, 64, 81, 134, 81, 96, 2, 145, 136, 145, 96, 0
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 230
V: 0, 145, 136, 145, 96, 32, 145, 130, 1, 145, 130, 145, 144, 134, 1, 144, 128, 131, 131, 91, 96, 32, 131, 16, 97, 12, 169, 87, 128, 81, 130, 82
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 231
V: 0, 127, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 232
V: 2, 255, 224, 144, 146, 1, 145, 96, 32, 145, 130, 1, 145, 1, 97, 12, 108, 86, 91, 96, 1, 131, 96, 32, 3, 97, 1, 0, 10, 3, 128, 25
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 233
V: 0, 130, 81, 22, 129, 132, 81, 22, 128, 130, 23, 133, 82, 80, 80, 80, 80, 80, 80, 144, 80, 1, 131, 103, 255, 255, 255, 255, 255, 255, 255, 255
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 234
V: 0, 25, 22, 103, 255, 255, 255, 255, 255, 255, 255, 255, 25, 22, 129, 82, 96, 24, 1, 130, 129, 82, 96, 32, 1, 147, 80, 80, 80, 80, 96, 64
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 235
V: 0, 81, 96, 32, 129, 131, 3, 3, 129, 82, 144, 96, 64, 82, 96, 64, 81, 128, 130, 128, 81, 144, 96, 32, 1, 144, 128, 131, 131, 91, 96, 32
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 236
V: 0, 131, 16, 97, 13, 78, 87, 128, 81, 130, 82, 127, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 237
V: 12, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 224, 144, 146, 1, 145, 96, 32, 145, 130, 1, 145, 1, 97, 13, 17, 86, 91, 81, 129, 81
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 238
V: 0, 96, 32, 147, 132, 3, 97, 1, 0, 10, 127, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 239
V: 11, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 1, 128, 25, 144, 146, 22, 145, 22, 23, 144, 82, 96, 64, 81, 145, 144, 147, 1, 148, 80
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 240
V: 0, 145, 146, 80, 80, 128, 131, 3, 129, 133, 90, 250, 21, 128, 21, 97, 13, 171, 87, 61, 96, 0, 128, 62, 61, 96, 0, 253, 91, 80, 80, 80
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 241
V: 0, 96, 64, 81, 61, 96, 32, 129, 16, 21, 97, 13, 192, 87, 96, 0, 128, 253, 91, 80, 81, 96, 64, 128, 81, 96, 32, 129, 129, 1, 148, 144
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 242
V: 0, 148, 82, 128, 130, 1, 146, 144, 146, 82, 128, 81, 128, 131, 3, 130, 1, 129, 82, 96, 96, 144, 146, 1, 144, 129, 144, 82, 129, 81, 145, 146
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 243
V: 0, 144, 145, 130, 145, 132, 1, 144, 128, 131, 131, 91, 96, 32, 131, 16, 97, 14, 52, 87, 128, 81, 130, 82, 127, 255, 255, 255, 255, 255, 255, 255
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 244
V: 25, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 224, 144, 146, 1, 145, 96, 32
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 245
V: 0, 145, 130, 1, 145, 1, 97, 13, 247, 86, 91, 81, 129, 81, 96, 32, 147, 132, 3, 97, 1, 0, 10, 127, 255, 255, 255, 255, 255, 255, 255, 255
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 246
V: 24, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 1, 128, 25, 144, 146, 22, 145
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 247
V: 0, 22, 23, 144, 82, 96, 64, 81, 145, 144, 147, 1, 148, 80, 145, 146, 80, 80, 128, 131, 3, 129, 133, 90, 250, 21, 128, 21, 97, 14, 145, 87
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 248
V: 0, 61, 96, 0, 128, 62, 61, 96, 0, 253, 91, 80, 80, 80, 96, 64, 81, 61, 96, 32, 129, 16, 21, 97, 14, 166, 87, 96, 0, 128, 253, 91
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 249
V: 0, 80, 81, 144, 80, 133, 129, 20, 97, 15, 2, 87, 96, 64, 81, 127, 8, 195, 121, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 250
V: 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 82, 96, 4, 1, 128, 128, 96, 32, 1, 130, 129, 3, 130, 82
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 251
V: 0, 96, 84, 129, 82, 96, 32, 1, 128, 97, 23, 72, 96, 84, 145, 57, 96, 96, 1, 145, 80, 80, 96, 64, 81, 128, 145, 3, 144, 253, 91, 96
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 252
V: 1, 32, 84, 99, 255, 255, 255, 255, 17, 97, 15, 96, 87, 96, 64, 81, 127, 8, 195, 121, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 253
V: 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 82, 96, 4, 1, 128, 128, 96, 32, 1, 130, 129, 3, 130
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 254
V: 0, 82, 96, 33, 129, 82, 96, 32, 1, 128, 97, 23, 39, 96, 33, 145, 57, 96, 64, 1, 145, 80, 80, 96, 64, 81, 128, 145, 3, 144, 253, 91
K: 80, 91, 197, 250, 186, 158, 22, 244, 39, 111, 133, 220, 198, 184, 196, 37, 196, 170, 83, 13, 248, 137, 214, 145, 207, 141, 22, 250, 127, 178, 242, 255
V: 0, 96, 32, 128, 84, 96, 1, 1, 144, 129, 144, 85, 96, 0, 91, 96, 32, 129, 16, 21, 97, 16, 169, 87, 129, 96, 1, 22, 96, 1, 20, 21
K: 213, 167, 125, 152, 39, 36, 206, 90, 251, 182, 163, 176, 220, 3, 249, 30, 3, 43, 13, 221, 85, 167, 220, 87, 249, 20, 31, 177, 67, 91, 130, 0
V: 0, 97, 15, 160, 87, 130, 96, 0, 130, 96, 32, 129, 16, 97, 15, 145, 87, 254, 91, 1, 85, 80, 97, 16, 172, 149, 80, 80, 80, 80, 80, 80
K: 213, 167, 125, 152, 39, 36, 206, 90, 251, 182, 163, 176, 220, 3, 249, 30, 3, 43, 13, 221, 85, 167, 220, 87, 249, 20, 31, 177, 67, 91, 130, 1
V: 0, 86, 91, 96, 2, 96, 0, 130, 96, 32, 129, 16, 97, 15, 175, 87, 254, 91, 1, 84, 132, 96, 64, 81, 96, 32, 1, 128, 131, 129, 82, 96
K: 213, 167, 125, 152, 39, 36, 206, 90, 251, 182, 163, 176, 220, 3, 249, 30, 3, 43, 13, 221, 85, 167, 220, 87, 249, 20, 31, 177, 67, 91, 130, 2
V: 1, 32, 1, 130, 129, 82, 96, 32, 1, 146, 80, 80, 80, 96, 64, 81, 96, 32, 129, 131, 3, 3, 129, 82, 144, 96, 64, 82, 96, 64, 81, 128
K: 213, 167, 125, 152, 39, 36, 206, 90, 251, 182, 163, 176, 220, 3, 249, 30, 3, 43, 13, 221, 85, 167, 220, 87, 249, 20, 31, 177, 67, 91, 130, 3
V: 0, 130, 128, 81, 144, 96, 32, 1, 144, 128, 131, 131, 91, 96, 32, 131, 16, 97, 16, 37, 87, 128, 81, 130, 82, 127, 255, 255, 255, 255, 255, 255
